work_order_id,ref_id_str,cantidad_lanzada,cantidad_final_ok,scrap_total,tiempo_total_min,primera_fase_ts,ultima_fase_ts,y_fabricacion_min,incidencias_duracion_total,scrap_rate,yield_ok,fabricacion_dias,incidencias_horas,duracion_min_por_ud,ops_count,ops_unique,duracion_ops_min,scrap_ops_total,op,dur_min_aplanado,dur_min_calibrado,dur_min_calibrar_fri,dur_min_curvado_cort,dur_min_curvar_corta,dur_min_entrada_de_d,dur_min_granallado,dur_min_normalizado,dur_min_rectificado,dur_min_sacar_entrad,dur_min_soldadura_re,dur_min_soldar_rebab,dur_min_tallado,dur_min_tallar,dur_min_templar_por,dur_min_temple_reven,dur_min_torneado,dur_min_aplanado_por_ud,dur_min_calibrado_por_ud,dur_min_calibrar_fri_por_ud,dur_min_curvado_cort_por_ud,dur_min_curvar_corta_por_ud,dur_min_entrada_de_d_por_ud,dur_min_granallado_por_ud,dur_min_normalizado_por_ud,dur_min_rectificado_por_ud,dur_min_sacar_entrad_por_ud,dur_min_soldadura_re_por_ud,dur_min_soldar_rebab_por_ud,dur_min_tallado_por_ud,dur_min_tallar_por_ud,dur_min_templar_por_por_ud,dur_min_temple_reven_por_ud,dur_min_torneado_por_ud,scrap_aplanado,scrap_calibrado,scrap_calibrar_fri,scrap_curvado_cort,scrap_curvar_corta,scrap_entrada_de_d,scrap_granallado,scrap_normalizado,scrap_rectificado,scrap_sacar_entrad,scrap_soldadura_re,scrap_soldar_rebab,scrap_tallado,scrap_tallar,scrap_templar_por,scrap_temple_reven,scrap_torneado
25/0059,081806,4435,4380,55,15889,2025-02-20 12:17:00,2025-05-07 21:15:00,109978,1731,0.012401352874859075,0.9875986471251409,76.37361111111112,28.85,24.79774520856821,8,8,15889.0,55.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,1519.0,,681.0,,,162.0,644.0,4969.0,,1791.0,,3718.0,,,2405.0,,,0.34250281848928976,,0.1535512965050733,,,0.03652762119503946,0.14520856820744082,1.1204058624577227,,0.40383314543404736,,0.8383314543404735,,,0.5422773393461104,,,0.0,,0.0,,,0.0,0.0,18.0,,15.0,,0.0,,,22.0,
25/0062,902081,5886,5754,132,43371,2025-02-21 11:58:00,2025-03-27 19:07:00,49389,5704,0.022426095820591234,0.9775739041794088,34.297916666666666,95.06666666666666,8.390927624872578,9,9,43371.0,132.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,2430.0,,942.0,,12710.0,1025.0,1025.0,5048.0,,2338.0,,13890.0,,,3963.0,,,0.41284403669724773,,0.1600407747196738,,2.159361196058444,0.1741420319401971,0.1741420319401971,0.8576282704723072,,0.39721372748895684,,2.3598369011213047,,,0.6732925586136596,,,1.0,,5.0,,7.0,0.0,0.0,69.0,,7.0,,38.0,,,5.0,
25/0064,086503,3426,3402,24,10301,2025-02-24 12:20:00,2025-03-11 01:26:00,20946,856,0.0070052539404553416,0.9929947460595446,14.545833333333333,14.266666666666667,6.113835376532399,7,7,10301.0,24.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,1056.0,,501.0,,,368.0,433.0,2808.0,,1276.0,,3859.0,,,,,,0.30823117338003503,,0.14623467600700527,,,0.10741389375364857,0.12638645650904845,0.819614711033275,,0.37244600116754234,,1.1263864565090485,,,,,,0.0,,8.0,,,0.0,0.0,13.0,,2.0,,1.0,,,,
25/0067,081906,1647,1616,31,6412,2025-02-25 01:04:00,2025-03-11 21:59:00,21415,1125,0.018822100789313904,0.9811778992106861,14.871527777777779,18.75,13.002428658166362,7,7,6412.0,31.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,581.0,,354.0,,,211.0,211.0,2327.0,,556.0,,2172.0,,,,,,0.35276259866423804,,0.21493624772313297,,,0.1281117182756527,0.1281117182756527,1.4128718882817244,,0.33758348512446873,,1.3187613843351549,,,,,,0.0,,0.0,,,0.0,0.0,25.0,,3.0,,3.0,,,,
25/0068,091177,3353,3326,27,8754,2025-02-25 09:14:00,2025-03-27 05:15:00,42961,558,0.008052490307187594,0.9919475096928124,29.834027777777777,9.3,12.812705040262452,8,8,8754.0,27.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,623.0,,421.0,,,404.0,402.0,2185.0,,1142.0,,2398.0,,,1179.0,,,0.18580375782881003,,0.12555920071577692,,,0.12048911422606622,0.11989263346257083,0.6516552341186996,,0.34059051595586043,,0.7151804354309573,,,0.3516254100805249,,,0.0,,7.0,,,0.0,0.0,8.0,,0.0,,5.0,,,7.0,
25/0074,081910,1301,1279,22,7828,2025-03-03 13:55:00,2025-03-14 08:39:00,15524,1207,0.016910069177555727,0.9830899308224442,10.780555555555555,20.116666666666667,11.932359723289776,8,8,7828.0,22.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,592.0,,228.0,,,194.0,193.0,2702.0,,701.0,,2506.0,,,712.0,,,0.4550345887778632,,0.17524980784012298,,,0.1491160645657187,0.14834742505764797,2.0768639508070716,,0.5388162951575711,,1.9262106072252114,,,0.547271329746349,,,0.0,,0.0,,,0.0,0.0,1.0,,19.0,,0.0,,,2.0,
25/0075,081910,1301,1295,6,7140,2025-03-03 17:44:00,2025-03-25 01:35:00,30711,847,0.004611837048424289,0.9953881629515757,21.327083333333334,14.116666666666667,23.60568793235972,8,8,7140.0,6.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,400.0,,256.0,,,206.0,207.0,2492.0,,531.0,,2350.0,,,698.0,,,0.3074558032282859,,0.196771714066103,,,0.15833973866256726,0.15910837817063797,1.9154496541122215,,0.4081475787855496,,1.80630284396618,,,0.536510376633359,,,0.0,,0.0,,,0.0,0.0,1.0,,3.0,,0.0,,,2.0,
25/0084,124203,5987,5873,114,28911,2025-03-05 14:39:00,2025-03-20 21:28:00,22009,4370,0.019041256054785367,0.9809587439452147,15.284027777777778,72.83333333333333,3.6761316185067647,8,8,28911.0,114.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TORNEADO > RECTIFICADO,,1231.0,,972.0,,,905.0,907.0,6567.0,,2369.0,,10440.0,,,,5520.0,,0.20561215967930516,,0.16235176215132788,,,0.15116084850509437,0.15149490562886253,1.0968765658927677,,0.3956906631033907,,1.743778186069818,,,,0.9219976616001336,,0.0,,1.0,,,0.0,0.0,25.0,,13.0,,40.0,,,,35.0
25/0085,003304,2500,2199,301,14314,2025-03-06 12:44:00,2025-05-22 14:17:00,110973,5896,0.1204,0.8796,77.06458333333333,98.26666666666667,44.3892,8,8,14314.0,301.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,507.0,,313.0,,3211.0,304.0,303.0,2253.0,,1093.0,,6330.0,,,,,,0.2028,,0.1252,,1.2844,0.1216,0.1212,0.9012,,0.4372,,2.532,,,,,,0.0,,2.0,,26.0,0.0,0.0,162.0,,15.0,,96.0,,,,
25/0088,902081,1502,1494,8,11944,2025-03-07 13:57:00,2025-04-08 13:48:00,46071,1501,0.005326231691078562,0.9946737683089214,31.99375,25.016666666666666,30.673102529960055,9,9,11944.0,8.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,579.0,,967.0,,3072.0,242.0,243.0,1266.0,,778.0,,3735.0,,,1062.0,,,0.3854860186418109,,0.6438082556591211,,2.045272969374168,0.1611185086551265,0.1617842876165113,0.8428761651131824,,0.5179760319573902,,2.4866844207723036,,,0.7070572569906791,,,0.0,,0.0,,1.0,0.0,0.0,3.0,,1.0,,3.0,,,0.0,
25/0094,081290,3500,3422,78,11677,2025-03-11 05:56:00,2025-03-28 09:12:00,24676,847,0.022285714285714287,0.9777142857142858,17.136111111111113,14.116666666666667,7.050285714285715,8,8,11677.0,78.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,521.0,,414.0,,3512.0,360.0,360.0,2569.0,,1253.0,,2688.0,,,,,,0.14885714285714285,,0.11828571428571429,,1.0034285714285713,0.10285714285714286,0.10285714285714286,0.734,,0.358,,0.768,,,,,,0.0,,0.0,,17.0,0.0,0.0,51.0,,8.0,,2.0,,,,
25/0095,081290,4196,4131,65,12681,2025-03-11 12:50:00,2025-04-01 18:44:00,30594,969,0.015490943755958055,0.984509056244042,21.245833333333334,16.15,7.291229742612011,8,8,12681.0,65.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,498.0,,513.0,,3973.0,386.0,386.0,2488.0,,1312.0,,3125.0,,,,,,0.11868446139180172,,0.12225929456625358,,0.9468541468064824,0.09199237368922783,0.09199237368922783,0.5929456625357483,,0.3126787416587226,,0.7447569113441372,,,,,,0.0,,0.0,,13.0,0.0,0.0,41.0,,11.0,,0.0,,,,
25/0096,086503,6754,6653,101,17990,2025-03-12 14:51:00,2025-03-25 11:11:00,18500,1567,0.014954101273319514,0.9850458987266805,12.847222222222221,26.116666666666667,2.7391175599644657,7,7,17990.0,101.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,1063.0,,861.0,,,817.0,818.0,5549.0,,2458.0,,6424.0,,,,,,0.15738821439147171,,0.12748001184483268,,,0.12096535386437667,0.1211134142730234,0.8215872075806929,,0.3639324844536571,,0.9511400651465798,,,,,,0.0,,8.0,,,0.0,0.0,41.0,,11.0,,41.0,,,,
25/0098,091177,2080,2032,48,5840,2025-03-13 09:52:00,2025-04-02 05:59:00,28567,554,0.023076923076923078,0.9769230769230769,19.838194444444444,9.233333333333333,13.734134615384615,8,8,5840.0,48.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,297.0,,555.0,,,238.0,239.0,1393.0,,797.0,,1363.0,,,958.0,,,0.14278846153846153,,0.2668269230769231,,,0.11442307692307692,0.11490384615384615,0.6697115384615384,,0.38317307692307695,,0.6552884615384615,,,0.46057692307692305,,,6.0,,0.0,,,0.0,0.0,6.0,,1.0,,27.0,,,8.0,
25/0100,902081,4045,3963,82,33644,2025-03-14 06:02:00,2025-04-10 20:10:00,39728,7820,0.020271940667490728,0.9797280593325093,27.58888888888889,130.33333333333334,9.82150803461063,9,9,33644.0,82.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,1552.0,,718.0,,9613.0,634.0,636.0,4227.0,,1621.0,,11245.0,,,3398.0,,,0.38368355995055625,,0.17750309023485786,,2.376514215080346,0.15673671199011124,0.1572311495673671,1.0449938195302844,,0.4007416563658838,,2.779975278121137,,,0.8400494437577256,,,0.0,,0.0,,19.0,0.0,0.0,6.0,,7.0,,47.0,,,3.0,
25/0102,124203,6900,6780,120,34160,2025-03-17 12:11:00,2025-04-16 06:00:00,42829,4492,0.017391304347826087,0.9826086956521739,29.742361111111112,74.86666666666666,6.2071014492753624,8,8,34160.0,120.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TORNEADO > RECTIFICADO,,3214.0,,1334.0,,,993.0,993.0,7239.0,,2736.0,,10355.0,,,,7296.0,,0.4657971014492754,,0.19333333333333333,,,0.14391304347826087,0.14391304347826087,1.0491304347826087,,0.39652173913043476,,1.5007246376811594,,,,1.057391304347826,,14.0,,6.0,,,0.0,0.0,28.0,,23.0,,35.0,,,,14.0
25/0106,086503,3715,3679,36,10146,2025-03-17 18:30:00,2025-04-03 02:21:00,23511,958,0.009690444145356662,0.9903095558546433,16.327083333333334,15.966666666666667,6.328667563930013,7,7,10146.0,36.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,586.0,,657.0,,,434.0,435.0,2775.0,,1832.0,,3427.0,,,,,,0.15773889636608346,,0.1768506056527591,,,0.11682368775235531,0.11709286675639301,0.746971736204576,,0.49313593539703904,,0.9224764468371467,,,,,,0.0,,6.0,,,0.0,0.0,12.0,,18.0,,0.0,,,,
25/0116,124203,3400,3341,59,13030,2025-03-21 11:55:00,2025-04-03 20:53:00,19258,8870,0.01735294117647059,0.9826470588235294,13.373611111111112,147.83333333333334,5.6641176470588235,7,7,13030.0,59.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,1380.0,,543.0,,,506.0,508.0,3329.0,,1433.0,,5331.0,,,,,,0.40588235294117647,,0.15970588235294117,,,0.14882352941176472,0.14941176470588236,0.9791176470588235,,0.4214705882352941,,1.5679411764705882,,,,,,0.0,,6.0,,,0.0,0.0,22.0,,27.0,,4.0,,,,
25/0124,081GJ1,2127,2028,99,7295,2025-03-25 16:10:00,2025-04-04 11:30:00,14120,7157,0.0465444287729196,0.9534555712270804,9.805555555555555,119.28333333333333,6.638457921955807,8,8,7295.0,99.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,943.0,,346.0,,,240.0,238.0,1877.0,,675.0,,1507.0,,,1469.0,,,0.44334743770568874,,0.1626704278326281,,,0.11283497884344147,0.11189468735307946,0.8824635637047484,,0.31734837799717913,,0.7085096379877762,,,0.690644099670898,,,3.0,,0.0,,,0.0,0.0,2.0,,0.0,,89.0,,,5.0,
25/0126,091135,3000,2972,28,9222,2025-03-25 21:57:00,2025-05-09 15:04:00,64387,10580,0.009333333333333334,0.9906666666666667,44.71319444444445,176.33333333333334,21.462333333333333,8,8,9222.0,28.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,501.0,,363.0,,,381.0,382.0,2340.0,,993.0,,2325.0,,,1937.0,,,0.167,,0.121,,,0.127,0.12733333333333333,0.78,,0.331,,0.775,,,0.6456666666666667,,,1.0,,0.0,,,0.0,0.0,6.0,,2.0,,7.0,,,12.0,
25/0127,081901,1560,1538,22,6964,2025-03-26 11:44:00,2025-04-08 04:52:00,18308,1084,0.014102564102564103,0.985897435897436,12.713888888888889,18.066666666666666,11.735897435897435,7,7,6964.0,22.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,441.0,,275.0,,,218.0,218.0,1717.0,,784.0,,3311.0,,,,,,0.2826923076923077,,0.1762820512820513,,,0.13974358974358975,0.13974358974358975,1.1006410256410257,,0.5025641025641026,,2.1224358974358974,,,,,,0.0,,4.0,,,0.0,0.0,16.0,,0.0,,2.0,,,,
25/0128,902081,5452,5238,214,39460,2025-03-26 16:20:00,2025-05-07 10:12:00,60112,5541,0.039251650770359504,0.9607483492296405,41.74444444444445,92.35,11.025678650036683,9,9,39460.0,214.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,2185.0,,1142.0,,12450.0,1044.0,1044.0,4879.0,,2193.0,,9137.0,,,5386.0,,,0.4007703595011005,,0.2094644167278063,,2.2835656639765225,0.19148936170212766,0.19148936170212766,0.8949009537784299,,0.40223771093176813,,1.6758987527512839,,,0.9878943506969919,,,0.0,,0.0,,69.0,0.0,0.0,84.0,,6.0,,47.0,,,8.0,
25/0134,081216,6000,5791,209,18594,2025-03-28 14:08:00,2025-07-17 13:00:00,159772,2266,0.034833333333333334,0.9651666666666666,110.95277777777778,37.766666666666666,26.628666666666668,7,7,18594.0,209.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,867.0,,722.0,,,774.0,774.0,4937.0,,2956.0,,7564.0,,,,,,0.1445,,0.12033333333333333,,,0.129,0.129,0.8228333333333333,,0.49266666666666664,,1.2606666666666666,,,,,,5.0,,7.0,,,0.0,0.0,57.0,,58.0,,82.0,,,,
25/0135,081216,9491,9325,166,34720,2025-04-01 06:32:00,2025-05-09 12:42:00,55090,4963,0.017490253924770837,0.9825097460752291,38.25694444444444,82.71666666666667,5.804446317564008,7,7,34720.0,166.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > RECTIFICADO,,1342.0,,1384.0,,,1281.0,1280.0,11566.0,,3383.0,,14484.0,,,,,,0.14139711305447267,,0.14582235802339058,,,0.13496997155199664,0.1348646085765462,1.2186281740596354,,0.3564429459487936,,1.5260773364239806,,,,,,2.0,,0.0,,,0.0,0.0,84.0,,26.0,,54.0,,,,
25/0146,081303,5000,4941,59,11624,2025-04-02 21:58:00,2025-04-09 00:33:00,8795,790,0.0118,0.9882,6.107638888888889,13.166666666666666,1.759,7,7,11624.0,59.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,749.0,,669.0,,,489.0,489.0,2567.0,,1753.0,,4908.0,,,,,,0.1498,,0.1338,,,0.0978,0.0978,0.5134,,0.3506,,0.9816,,,,,,0.0,,2.0,,,0.0,0.0,19.0,,6.0,,32.0,,,,
25/0147,081303,5332,5285,47,11809,2025-04-03 09:08:00,2025-04-10 19:53:00,10725,1058,0.008814703675918979,0.991185296324081,7.447916666666667,17.633333333333333,2.0114403600900226,7,7,11809.0,47.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,638.0,,693.0,,,593.0,593.0,2599.0,,1790.0,,4903.0,,,,,,0.11965491372843211,,0.12996999249812452,,,0.11121530382595649,0.11121530382595649,0.4874343585896474,,0.33570892723180795,,0.9195423855963991,,,,,,0.0,,0.0,,,0.0,0.0,14.0,,17.0,,16.0,,,,
25/0151,081290,5000,4949,51,18610,2025-04-04 12:57:00,2025-05-14 22:55:00,58198,2306,0.0102,0.9898,40.415277777777774,38.43333333333333,11.6396,8,8,18610.0,51.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,863.0,,762.0,,5855.0,507.0,505.0,3313.0,,1809.0,,4996.0,,,,,,0.1726,,0.1524,,1.171,0.1014,0.101,0.6626,,0.3618,,0.9992,,,,,,0.0,,0.0,,6.0,0.0,0.0,36.0,,2.0,,7.0,,,,
25/0152 ST,081290,2116,2094,22,7209,2025-04-08 03:47:00,2025-06-02 18:11:00,80064,510,0.010396975425330813,0.9896030245746692,55.6,8.5,37.83742911153119,8,8,7209.0,22.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,278.0,,292.0,,2766.0,209.0,210.0,1214.0,,647.0,,1593.0,,,,,,0.13137996219281664,,0.13799621928166353,,1.3071833648393194,0.09877126654064272,0.09924385633270322,0.5737240075614367,,0.305765595463138,,0.752835538752363,,,,,,0.0,,0.0,,5.0,0.0,0.0,11.0,,0.0,,6.0,,,,
25/0156,902081,2856,2773,83,24129,2025-04-08 16:30:00,2025-05-30 21:02:00,75152,5166,0.029061624649859945,0.97093837535014,52.18888888888889,86.1,26.313725490196077,9,9,24129.0,83.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,1212.0,,630.0,,6616.0,295.0,281.0,3728.0,,1344.0,,7662.0,,,2361.0,,,0.42436974789915966,,0.22058823529411764,,2.316526610644258,0.10329131652661064,0.09838935574229692,1.3053221288515406,,0.47058823529411764,,2.6827731092436973,,,0.8266806722689075,,,0.0,,3.0,,18.0,0.0,0.0,9.0,,7.0,,42.0,,,4.0,
25/0158,124203,2000,1939,61,9940,2025-04-09 14:06:00,2025-04-23 05:58:00,19672,1345,0.0305,0.9695,13.661111111111111,22.416666666666668,9.836,8,8,9940.0,61.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TORNEADO > RECTIFICADO,,877.0,,549.0,,,373.0,374.0,2238.0,,879.0,,2948.0,,,,1702.0,,0.4385,,0.2745,,,0.1865,0.187,1.119,,0.4395,,1.474,,,,0.851,,0.0,,2.0,,,0.0,0.0,9.0,,4.0,,41.0,,,,5.0
25/0159,124203,9062,8918,144,34509,2025-04-10 01:23:00,2025-07-03 13:58:00,121715,5038,0.0158905318914147,0.9841094681085854,84.52430555555556,83.96666666666667,13.431361730302362,7,7,34509.0,144.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,3688.0,,1714.0,,,1406.0,1406.0,7397.0,,3586.0,,15312.0,,,,,,0.40697417788567647,,0.18914146987419997,,,0.15515338777311852,0.15515338777311852,0.8162657250055175,,0.39571838446259106,,1.689693224453763,,,,,,1.0,,3.0,,,0.0,0.0,101.0,,22.0,,17.0,,,,
25/0160,124203,1220,1135,85,5512,2025-04-14 11:24:00,2025-04-29 04:32:00,21188,504,0.06967213114754098,0.930327868852459,14.713888888888889,8.4,17.367213114754097,8,8,5512.0,85.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > TORNEADO > RECTIFICADO,,589.0,,214.0,,,207.0,207.0,1264.0,,466.0,,1584.0,,,,981.0,,0.48278688524590163,,0.17540983606557378,,,0.16967213114754098,0.16967213114754098,1.0360655737704918,,0.3819672131147541,,1.298360655737705,,,,0.8040983606557377,,0.0,,0.0,,,0.0,0.0,40.0,,5.0,,36.0,,,,4.0
25/0164 ST,081000,2049,2028,21,7414,2025-04-15 22:47:00,2025-06-04 08:16:00,71129,1971,0.010248901903367497,0.9897510980966325,49.39513888888889,32.85,34.71400683260127,7,7,7414.0,21.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,950.0,,301.0,,,387.0,387.0,1529.0,,1157.0,,2703.0,,,,,,0.46364080039043437,,0.14690092728160078,,,0.18887262079062958,0.18887262079062958,0.7462176671547096,,0.5646656905807711,,1.3191800878477307,,,,,,0.0,,0.0,,,0.0,0.0,12.0,,1.0,,8.0,,,,
25/0167,081906,3000,2937,63,12734,2025-04-10 23:30:00,2025-05-09 02:45:00,40515,1986,0.021,0.979,28.135416666666668,33.1,13.505,7,7,12734.0,63.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,873.0,,582.0,,,411.0,409.0,3396.0,,1222.0,,5841.0,,,,,,0.291,,0.194,,,0.137,0.13633333333333333,1.132,,0.4073333333333333,,1.947,,,,,,0.0,,0.0,,,0.0,0.0,20.0,,7.0,,36.0,,,,
25/0169,081901,3000,2984,16,12838,2025-04-11 18:48:00,2025-05-13 15:35:00,45887,1668,0.005333333333333333,0.9946666666666667,31.865972222222222,27.8,15.295666666666667,7,7,12838.0,16.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > RECTIFICADO,,903.0,,417.0,,,407.0,407.0,3164.0,,1293.0,,6247.0,,,,,,0.301,,0.139,,,0.13566666666666666,0.13566666666666666,1.0546666666666666,,0.431,,2.082333333333333,,,,,,0.0,,0.0,,,0.0,0.0,9.0,,2.0,,5.0,,,,
25/0170 ST,081901,1191,1166,25,4662,2025-04-14 20:08:00,2025-05-14 12:01:00,42713,666,0.020990764063811923,0.979009235936188,29.661805555555556,11.1,35.86314021830395,7,7,4662.0,25.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,353.0,,176.0,,,162.0,162.0,1226.0,,625.0,,1958.0,,,,,,0.2963895885810244,,0.14777497900923595,,,0.13602015113350127,0.13602015113350127,1.0293870696893368,,0.5247691015952981,,1.6439966414777498,,,,,,0.0,,0.0,,,0.0,0.0,6.0,,0.0,,19.0,,,,
25/0175,081GJ1,2600,2581,19,7501,2025-04-14 23:05:00,2025-05-14 04:17:00,42072,697,0.007307692307692308,0.9926923076923077,29.216666666666665,11.616666666666667,16.181538461538462,8,8,7501.0,19.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,563.0,,331.0,,,227.0,171.0,2068.0,,965.0,,1695.0,,,1481.0,,,0.21653846153846154,,0.12730769230769232,,,0.08730769230769231,0.06576923076923077,0.7953846153846154,,0.37115384615384617,,0.6519230769230769,,,0.5696153846153846,,,0.0,,7.0,,,0.0,0.0,2.0,,0.0,,3.0,,,7.0,
25/0178,031100,5800,5748,52,18319,2025-04-22 10:31:00,2025-04-30 01:12:00,10961,700,0.00896551724137931,0.9910344827586207,7.611805555555556,11.666666666666666,1.8898275862068965,8,8,18319.0,52.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,802.0,,798.0,,3590.0,605.0,604.0,3536.0,,1997.0,,6387.0,,,,,,0.13827586206896553,,0.1375862068965517,,0.6189655172413793,0.10431034482758621,0.10413793103448275,0.6096551724137931,,0.3443103448275862,,1.101206896551724,,,,,,0.0,,0.0,,1.0,0.0,0.0,33.0,,10.0,,8.0,,,,
25/0180 ST,031100,1594,1571,23,4813,2025-04-24 14:00:00,2025-05-05 22:15:00,16335,168,0.014429109159347553,0.9855708908406524,11.34375,2.8,10.247804265997491,8,8,4813.0,23.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,200.0,,247.0,,1019.0,219.0,220.0,881.0,,537.0,,1490.0,,,,,,0.12547051442910917,,0.1549560853199498,,0.6392722710163111,0.13739021329987453,0.13801756587202008,0.5526976160602258,,0.3368883312421581,,0.9347553324968633,,,,,,0.0,,7.0,,0.0,0.0,0.0,7.0,,2.0,,7.0,,,,
25/0181,124203,3000,2966,34,16093,2025-04-16 10:24:00,2025-05-07 19:21:00,30777,3906,0.011333333333333334,0.9886666666666667,21.372916666666665,65.1,10.259,8,8,16093.0,34.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TORNEADO > RECTIFICADO,,1318.0,,457.0,,,535.0,536.0,3648.0,,1330.0,,4975.0,,,,3294.0,,0.43933333333333335,,0.15233333333333332,,,0.17833333333333334,0.17866666666666667,1.216,,0.44333333333333336,,1.6583333333333334,,,,1.098,,0.0,,4.0,,,0.0,0.0,19.0,,5.0,,6.0,,,,0.0
